,open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,price_action,returns,close_shift,MACD_Signal,MACD_Entry_Exit
0,2020-09-18 00:00:00.000,3.0888,3.2926,2.805,3.1002,41039.6,2020-09-18 23:59:59.999,124683.8036,714.0,26548.92,81833.3694,8652.319278096782,41039.6,0.2108285479901554,0.0,0.0,0.0,-33822.79517633933,3.0659333333333336,50.0,1000.0,3.1002,3.1002,3.1002,0.0,0.0,0.0,0.0,3.0659333333333336,3.5535333333333337,2.5783333333333336,31.807606166692032,0.5351380913316924,0.0,0.0,2.805,3.2926,3.0488,15.728017547255016,0.6054142739950777,0.0,0.0,0.0,0.0,0.0,3.1002,3.1002,3.1002,3.1002,0.0,0.0,0.0,-95.30122458659488,1.0,63.9083122362869,-953.7342361957238,-953.7342361957238,0.0,3.0488,3.0488,3.0488,3.0488,0.0,0.0,0.0,0.0,0.0,67.2494038326301,69.23097489451494,4.0,4.0,0.0,2.55,3.2926,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,60.54142739950777,60.54142739950777,-39.45857260049223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1002,-95.37342361957238,0.0,0.0,3.07165,,0.0,0.0,
1,2020-09-19 00:00:00.000,3.1002,3.2616,2.9846,3.0076,19297.28,2020-09-19 23:59:59.999,59744.3755,686.0,7902.23,24579.4758,-7440.358267029553,21742.32,-0.12331360632219553,-1786.9281280000002,106.65285470283872,106.65285470283872,-39717.26280163339,3.0719034115563595,100.0,970.1309592929488,3.0539,3.1465,2.9613,6.0643766986476315,0.25,0.0,0.0,3.075266666666667,3.457566666666667,2.6929666666666665,24.862884519499683,0.411500566745139,0.0,0.0,2.805,3.2926,3.0488,15.966469105078755,0.41550451189499565,0.0,0.0,-0.007386894586894233,-0.0014773789173788466,-0.0059095156695153864,3.0539,3.0539,3.0859538461538465,3.0933407407407407,0.007081209254771471,0.004776636991830082,0.0023045722629413887,-0.005833797013092629,1.929679282768753,63.954612236286906,-954.4251931869304,-954.0797146913271,-0.34547849560328814,3.0488,3.0488,3.0488,3.0488,0.0,0.0,0.0,0.0,66.66666666666667,67.2494038326301,69.23097489451494,4.0,8.0,-4.0,2.55,3.2926,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,3.0081088150667177,41.55045118949957,51.04593929450367,-58.44954881050044,0.0,0.0,-0.23879989972024046,-0.0477599799440481,-0.19103991977619236,-4.398862623716082,-0.8797725247432164,-3.5190900989728653,3.048150031010564,-2.986904070705121,-3.032420701732197,-2.986904070705121,3.0885000000000002,-0.02986904070705121,3.1002,1.0,1.0
2,2020-09-20 00:00:00.000,3.0042,3.0042,2.755,2.8737,21274.03,2020-09-20 23:59:59.999,60928.1154,387.0,7266.2,20715.0029,-8447.716027864226,468.2900000000009,-0.1035120920458334,-1938.5944835714292,-285.2313360468141,-89.28924067198767,-1523.5227144581047,3.0212618065035666,49.29831770889704,970.1309592929488,2.9938333333333333,3.1797917755246528,2.807874891142014,12.422765163368217,0.1769887617962061,0.0,0.0,3.009388888888889,3.3473222222222225,2.6714555555555553,22.458601783307817,0.2992371933977774,0.0,0.0,2.755,3.2926,3.0238,17.95691142904861,0.22079613095238088,0.0,0.0,-0.023771647957402386,-0.005936232725383555,-0.01783541523201883,2.9938333333333333,2.9938333333333333,3.0532994082840244,3.0770710562414267,0.0073563588023048965,0.012583977069209518,-0.0052276182669046215,-0.023750798413677228,2.804058514496986,64.01467890295358,-955.321596713319,-954.4936753653243,-0.8279213479946748,3.0238,3.0238,3.0238,3.0238,0.0,0.0,0.0,0.0,-100.00000000000017,67.2494038326301,69.23097489451494,4.0,12.0,-8.0,2.55,3.2926,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,13.9303971686984,22.079613095238088,41.390497228081806,-77.92038690476191,0.0,0.0,-0.7725414045666831,-0.1927162648685751,-0.579825139698108,-7.656340109562416,-2.2350860417070564,-5.42125406785536,2.9556967878330758,-4.452054794520555,-4.554202044691635,-7.305980259338107,2.909275,-0.044520547945205546,3.0076,1.0,0.0
3,2020-09-21 00:00:00.000,2.911,3.0337,2.55,2.7795,19867.49,2020-09-21 23:59:59.999,55417.0202,345.0,10019.54,28579.9558,-9462.243633818318,-19399.2,-0.09324391825076389,-1929.0120656326535,-213.63883912864694,-130.73910682420743,-1598.388582948287,2.9755414896142107,33.79599887320964,938.3300279621225,2.94025,3.1859927313268894,2.69450726867311,16.715771198155917,0.17293030574693102,0.0,0.0,2.9539750000000002,3.3283500000000004,2.5795999999999997,25.347201652011293,0.2669782971619369,0.0,0.0,2.55,3.2926,2.9213,25.256355752061914,0.30904928629140876,0.0,0.0,-0.043852333384924336,-0.013519452857291711,-0.030332880527632625,2.94025,2.94025,3.0111764223941746,3.055028755779099,0.01157523611035945,0.019455106076068453,-0.007879869965709003,-0.05489354242466906,3.7288563357488327,64.0682622362869,-956.121246362969,-954.9005681147355,-1.2206782482335257,2.9213,2.9213,2.9213,2.9213,0.0,0.0,0.0,0.0,-91.37295316615135,67.2494038326301,69.23097489451494,4.0,16.0,-12.0,2.55,3.281848,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,24.731827570124608,30.904928629140873,31.511664304626176,-69.09507137085912,0.0,0.0,-1.4354147502530148,-0.44125596194546307,-0.9941587883075518,-10.672299508751644,-3.922528735115974,-6.74977077363567,2.8610711471110384,-3.278003967011167,-3.332934266343135,-10.344493903619123,2.81855,-0.03278003967011167,2.8737,1.0,0.0
4,2020-09-22 00:00:00.000,2.7378,3.0089,2.6593,2.9629,58835.67,2020-09-22 23:59:59.999,168942.4414,435.0,12448.52,35901.7861,33890.35531355002,39436.47,0.2113997562007503,-111.94435939941945,25.104838612358876,-91.77812046506585,3230.902226945328,2.9393887465938993,66.24091281435008,938.3300279621225,2.94478,3.165324613173843,2.7242353868261575,14.978681814861734,0.5410801237428473,0.0,0.0,2.9385866666666667,3.3080066666666665,2.5691666666666664,25.142698984545863,0.5329074404923033,0.0,0.0,2.55,3.2926,2.9213,25.217503514693806,0.5560193913277671,0.0,0.0,-0.044455123011787556,-0.01970658688819088,-0.024748536123596676,2.94478,2.94478,3.003749280487378,3.0482044034991658,0.018512527353574462,0.025061612248635325,-0.006549084895060862,-0.08192667800026075,4.641524313385851,64.06373223628691,-956.0536430115617,-955.1311830941007,-0.9224599174609693,2.9213,2.9213,2.9213,2.9213,0.0,0.0,0.0,0.0,-37.52885897310831,67.2494038326301,69.23097489451494,4.0,16.0,-12.0,2.55,3.25257408,0.0,0.0,39.82915041841809,0.0,0.0,0.0,-95.74401857359256,36.46582004863551,55.601939132776714,36.195493619051895,-44.39806086722329,0.0,0.0,-1.4584036083917336,-0.6446854912347173,-0.8137181171570163,-4.050559171058442,-3.9481348223044677,-0.10242434875397421,2.9123004443287472,6.598309048389983,6.389746303238075,-4.428746532481787,2.842225,0.06598309048389983,2.7795,1.0,0.0
5,2020-09-23 00:00:00.000,2.9325,3.0621,2.7329,2.8532,25445.61,2020-09-23 23:59:59.999,74383.6764,274.0,7743.65,22668.3367,27041.99247636901,13990.86,0.14557514567407207,-494.7213676280727,82.02310732578223,-57.01787490689624,2940.047414175011,2.9316280121319473,72.15447916608511,903.5887933381242,2.9295166666666668,3.1421023173792415,2.716931015954092,14.513360045461976,0.3205037207100819,0.0,0.0,2.9292777777777776,3.2919944444444447,2.566561111111111,24.764921197868276,0.3951278163243427,0.0,0.0,2.55,3.2926,2.9213,25.34889145535954,0.40829517910045815,0.0,0.0,-0.05317178014950841,-0.02639962554045439,-0.02677215460905402,2.9295166666666668,2.9295166666666668,2.9805878527200895,3.033759632869598,0.02453274118166222,0.029124852700634755,-0.0045921115189725345,-0.11183693797352785,5.54120486495994,64.07899556962023,-956.2814250175181,-955.322890081337,-0.9585349361810813,2.9213,2.9213,2.9213,2.9213,0.0,0.0,0.0,0.0,-31.88218281452183,67.2494038326301,69.23097489451494,4.0,16.0,-12.0,2.55,3.2244711168,0.0,0.0,31.696913880682274,0.0,0.0,0.0,-92.51663255880408,36.477496903243576,40.829517910045816,42.445461890654464,-59.170482089954184,-0.023928333333333107,0.0,-1.7526695118958335,-0.8662822953669406,-0.886387216528893,-6.271160433579567,-4.412739944559488,-1.8584204890200793,2.8819530555462594,-3.702453677140627,-3.772734702202185,-7.967227920779296,2.895175,-0.03702453677140627,2.9629,1.0,0.0
6,2020-09-24 00:00:00.000,2.8478,3.2586,2.802,3.1392,32796.21,2020-09-24 23:59:59.999,100052.762,354.0,13246.73,40329.2714,42685.91393497614,46787.07,0.19530891587948576,915.9125506045092,184.88868073475564,-16.700115633287584,2345.325361336681,2.951881731481438,77.54704782865377,903.5887933381242,2.9594714285714288,3.204973915362109,2.7139689417807484,16.590968537188225,0.8660422625001986,0.0,0.0,2.9488952380952385,3.3250238095238096,2.5727666666666664,25.50979543590175,0.7529783382075534,0.0,0.0,2.55,3.2926,2.9213,25.092318609018033,0.7934284944788582,0.0,0.0,-0.03658030890242925,-0.02843576221284936,-0.008144546689579889,2.9594714285714288,2.9594714285714288,3.0049897215323838,3.041570030434813,0.03228679086646056,0.032844421105950386,-0.0005576302394898272,-0.12415793001846538,6.484003608733265,64.04904080771547,-955.8343958132414,-955.3959623287519,-0.4384334844894511,2.9213,2.9213,2.9213,2.9213,0.0,0.0,0.0,0.0,74.13853681946293,67.2494038326301,69.23097489451494,28.000000000000004,16.0,12.000000000000004,2.55,3.2244711168,1.0,0.0,56.58504928053142,0.0,0.0,0.0,-83.95442071214238,42.95034707734327,79.34284944788581,58.59143549690278,-20.65715055211418,-0.05693714285714346,0.0,-1.2026785027599658,-0.9335615368455457,-0.26911696591442014,-6.349080699785413,-4.800008095604673,-1.5490726041807399,2.9854769046741723,10.023832889387352,9.552681896716098,1.2579833559125175,3.0119000000000002,0.10023832889387352,2.8532,1.0,0.0
7,2020-09-25 00:00:00.000,3.1528,3.2629,2.9174,3.1917,20746.01,2020-09-25 23:59:59.999,64452.3593,220.0,8877.13,27967.897,54881.32531268958,67533.08,0.22933927943192087,940.6629755181501,99.67302146292256,-0.07538176240042153,3634.3936825794544,2.9668033318526374,80.03822345420595,918.700417844448,2.9885,3.264782391766106,2.7122176082338942,18.489703313776538,0.867739686016661,0.0,0.0,2.9707833333333333,3.3430833333333334,2.5984833333333333,25.06409645043115,0.7966917360551525,0.0,0.0,2.55,3.2926,2.9213,24.848586247281258,0.8641260436304873,0.0,0.0,-0.018976389162951968,-0.02654388760286988,0.0075674984399179135,2.9885,2.9885,3.033714379758171,3.052690768921123,0.039029824453015186,0.03778990186456084,0.0012399225884543452,-0.12057545818548805,7.415019269427275,64.0200122362869,-955.4011885913557,-955.3966156115774,-0.004572979778231456,2.9213,2.9213,2.9213,2.9213,0.0,0.0,0.0,0.0,89.20912178554103,67.2494038326301,69.23097489451494,32.0,16.0,16.0,2.5641719999999997,3.2244711168,0.0,0.0,59.50221598216245,0.0,0.0,0.0,-76.4565981158875,52.44255570329334,86.41260436304873,68.86165724032678,-13.587395636951275,-0.033144999999999314,0.0,-0.6216282813885723,-0.871174885754151,0.24954660436557874,-9.185022072570161,-5.677010890997771,-3.5080111815723907,3.066719007125231,1.6724006116207946,1.6585699819385846,2.95142248887168,3.1311999999999998,0.016724006116207946,3.1392,0.0,-1.0
8,2020-09-26 00:00:00.000,3.19,3.2391,3.0439,3.1038,9278.48,2020-09-26 23:59:59.999,29085.3547,131.0,5123.24,16054.5973,51297.32227990271,58254.600000000006,0.20636110653585255,689.7713515869862,108.02976349574467,13.437761394867715,91.42536701496351,2.9728549758968636,80.98335515098078,893.3992408138603,3.0013111111111113,3.271686067946893,2.7309361542753297,18.01712297234567,0.6895310314393093,0.0,0.0,2.9883555555555557,3.3409777777777783,2.635733333333333,23.599750141289178,0.6636942273758506,0.0,0.0,2.55,3.2926,2.9213,24.742519935731803,0.7457581470509023,0.0,0.0,-0.011979855017630214,-0.023631081085821952,0.011651226068191738,3.0013111111111113,3.0013111111111113,3.044496782872298,3.0564766378899284,0.04372511081096798,0.04095351672421169,0.002771594086756285,-0.11177477072409524,8.28051427646362,64.0072011251758,-955.210002267655,-955.375880795586,0.16587852793099955,2.9213,2.9213,2.9213,2.9213,0.0,0.0,0.0,0.0,79.83005931098276,67.2494038326301,69.23097489451494,32.0,16.0,16.0,2.59212112,3.2244711168,0.0,0.0,53.07231583074069,0.0,0.0,0.0,-70.9344156032484,53.9752009285717,74.57581470509022,80.11042283867492,-25.424185294909776,0.01683222222222236,0.0,-0.39194983102833847,-0.7753298748089886,0.38338004378065016,-14.480398153307236,-7.437688343459664,-7.0427098098475724,3.0803771155284214,-2.754018234796496,-2.792652295290554,0.11612154054576607,3.1441999999999997,-0.02754018234796496,3.1917,0.0,0.0
9,2020-09-27 00:00:00.000,3.1593,3.1813,3.0196,3.1813,4461.14,2020-09-27 23:59:59.999,13868.2575,65.0,1324.66,4166.8635,55758.46227990271,62715.740000000005,0.22035301669031515,640.6237799317023,-148.7912282510747,-4.5876818991258865,-144.1390760890715,2.975579615666762,79.18169013948769,915.7068769898619,3.01931,3.2976172323889554,2.7410027676110444,18.435154547824204,0.7910272913310541,0.0,0.0,3.00226,3.3357900000000003,2.6687299999999996,22.218595324855297,0.7684016430306114,0.0,0.0,2.55,3.2926,2.9213,24.595023366265814,0.8501211957985452,0.33387000000000006,0.0,-0.00017938119986959933,-0.018940741108631483,0.018761359908761883,3.01931,3.01931,3.0655434316611756,3.065722812861045,0.045668745189504256,0.04412820984741636,0.0015405353420878953,-0.09470547718670283,9.089065741848836,63.98920223628691,-954.9413962609221,-955.5100096917192,0.568613430797086,2.90645,2.9213,2.913875,2.9213,0.0,0.0,0.0,0.0,71.43835772840383,67.2494038326301,69.23097489451494,32.0,16.0,16.0,2.6189522752,3.2244711168,0.0,0.0,57.439261190204,0.0,0.0,0.0,-65.24186724479262,57.489993831386194,85.01211957985451,82.00017954933115,-14.987880420145482,0.05824499999999988,0.0,-0.005851187821582415,-0.6214341374115074,0.615582949589925,-20.498430859424396,-10.04983684665261,-10.448594012771785,3.1220970474035443,2.496939235775497,2.4662751030134045,2.615960260628336,3.1353750000000002,0.02496939235775497,3.1038,0.0,0.0
