,open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,price_action,returns,close_shift,MACD_Signal,MACD_Entry_Exit
6,2019-09-24 00:00:00.000,195.55,195.59,151.9,167.43,1881.24963,2019-09-24 23:59:59.999,318251.509,979.0,1229.17931,205861.5508,-543.8357250377659,1881.24963,-0.2890821698329136,0.0,0.0,0.0,-1691.744261390313,171.64000000000001,50.0,1000.0,167.43,167.43,167.43,0.0,0.0,0.0,0.0,171.64000000000001,215.33,127.95,50.90887904917268,0.45181963836118105,0.0,0.0,151.9,195.59,173.745,26.094487248402316,0.3554589150835432,0.0,0.0,0.0,0.0,0.0,167.43,167.43,167.43,167.43,0.0,0.0,0.0,-89.25829551715833,1.0,1420.6899159663876,-894.5734523465646,-894.5734523465646,0.0,173.745,173.745,173.745,173.745,0.0,0.0,0.0,0.0,0.0,1560.4433216619962,1562.935242763771,4.0,4.0,0.0,153.06,195.59,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,35.545891508354316,35.545891508354316,-64.45410849164568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.43,-89.45734523465647,0.0,0.0,177.6175,,0.0,0.0,
7,2019-09-25 00:00:00.000,167.12,175.13,164.16,170.1,243.08903,2019-09-25 23:59:59.999,40983.1282,257.0,113.45699,19170.7743,-523.67063686092,2124.33866,-0.24650995941528459,649.047710099997,-18502274.66044029,-18502274.66044029,-1679.0394444895906,171.42906653613946,0.0,1015.9469629098727,168.765,171.435,166.09499999999997,3.1641631854946417,0.75,0.0,0.0,170.71833333333333,198.04833333333335,143.38833333333335,32.017650906463864,0.4886876448347356,0.0,0.0,151.9,195.59,173.745,25.888069208662934,0.41657129777981206,0.0,0.0,0.21299145299147426,0.042598290598294855,0.17039316239317942,168.765,168.765,167.84076923076924,167.62777777777777,0.016051797862679087,0.021717951219285582,-0.0056661533566064945,0.0031146411933324902,1.8764735307164497,1419.3549159663876,-893.732835723992,-894.1531440352783,0.4203083112862487,173.745,173.745,173.745,173.745,0.0,0.0,0.0,0.0,-66.66666666666667,1560.4433216619962,1562.935242763771,8.0,4.0,4.0,153.06,195.59,0.0,0.0,100.0,0.0,0.0,0.0,100.0,10.86717892425905,41.657129777981204,38.60151064316776,-58.342870222018796,0.0,0.0,0.1270621467486341,0.025412429349726824,0.1016497173989073,-7.425373675705151,-1.4850747351410303,-5.940298940564121,168.71149459235278,1.5946962909872742,1.5821145933363923,1.5946962909872742,169.1275,0.01594696290987274,167.43,0.0,0.0
8,2019-09-26 00:00:00.000,170.1,170.78,153.06,166.28,348.22578,2019-09-26 23:59:59.999,57629.5235,436.0,214.61048,35602.6763,-352.3089663417327,1776.11288,-0.14248727379648501,366.2948258571406,-39309840.873929515,-28906057.767184902,-3.9437062301016943,170.2945302900309,0.0,1015.9469629098727,167.93666666666667,171.1369305446756,164.73640278865773,3.811274740091233,0.24116717717393826,0.0,0.0,168.27,192.39666666666668,144.14333333333335,28.676135575761176,0.4587593257806022,0.0,0.0,151.9,195.59,173.745,26.015759909489688,0.3291371023117417,0.0,0.0,0.07270850074272062,0.04862033262718001,0.024088168115540605,167.93666666666667,167.93666666666667,167.60065088757398,167.52794238683126,0.020376679599651847,0.036521017037901976,-0.01614433743825013,0.0037196639605140704,2.6965712102361,1420.183249299721,-894.2544168243899,-894.1869016316488,-0.06751519274109796,173.745,173.745,173.745,173.745,0.0,0.0,0.0,0.0,-100.0000000000003,1560.4433216619962,1562.935242763771,8.0,12.0,-4.0,153.06,195.59,0.0,1.0,39.35820387799063,0.0,0.0,0.0,96.87039161068326,26.471400939486045,32.91371023117417,36.70557717250323,-67.08628976882582,0.0,0.0,0.04340082001057034,0.02901010748189553,0.014390712528674812,-13.482914319542056,-3.8846426520212356,-9.59827166752082,167.5345294374935,-2.245737801293357,-2.2713385017379295,-0.6868542077286044,165.055,-0.02245737801293357,170.1,0.0,0.0
9,2019-09-27 00:00:00.000,165.72,176.0,161.38,174.19,657.72098,2019-09-27 23:59:59.999,108962.5471,415.0,204.54406,34477.1198,142.55634008781578,2433.8338599999997,0.04554100376182814,1057.1917009918345,15048539.275727523,-14254525.419547426,23.467787955651186,170.34260531887858,53.32589430806366,1015.9469629098727,169.5,175.58353515646945,163.41646484353055,7.178212574005253,0.8854666636562856,0.0,0.0,168.83333333333334,190.58333333333334,147.08333333333334,25.765054294175716,0.6231417624521071,0.0,0.0,151.9,195.59,173.745,25.775811209439524,0.5101853971160447,0.0,0.0,0.5929687689154264,0.1574900198848293,0.4354787490305971,169.5,169.5,168.6143969048703,168.02142813595486,0.03568025183561026,0.042513503323733395,-0.006833251488123138,0.011836941887988818,3.4666084315456125,1418.6199159663877,-893.2700243250476,-893.9576823049986,0.6876579799509273,173.745,173.745,173.745,173.745,0.0,0.0,0.0,0.0,41.269841269841265,1560.4433216619962,1562.935242763771,16.0,12.0,4.0,153.06,194.7394,0.0,0.0,74.22010286150777,0.0,0.0,0.0,94.56524077860978,36.747126436781606,51.01853971160447,41.86312657358661,-48.981460288395525,0.0,0.0,0.3529125870990839,0.09379060340533321,0.2591219836937507,-16.973963016332288,-6.502506724883446,-10.471456291448842,170.8546606295054,4.757036324272312,4.647354310493412,4.037508212387264,169.3225,0.047570363242723124,166.28,0.0,0.0
10,2019-09-28 00:00:00.000,174.13,175.42,168.5,173.97,759.38628,2019-09-28 23:59:59.999,130693.77,388.0,100.27135,17442.4659,583.702705058916,1674.4475799999996,0.15006477411934688,882.2978891930012,2979827.341626442,-9945937.229253959,30.328929647591085,170.78917671918174,71.24725468988636,1015.9469629098727,170.394,176.9051670228923,163.8828329771077,7.642483917147663,0.7746051504613005,0.0,0.0,169.59266666666667,188.37666666666667,150.80866666666665,22.151901222144048,0.6165176036342989,0.0,0.0,151.9,195.59,173.745,25.640574198622012,0.5051499198901349,0.0,0.0,0.9762727537354579,0.321246566654955,0.6550261870805029,170.394,170.394,169.43833584258255,168.4620630888471,0.044959469728619625,0.047361165178734434,-0.002401695450114809,0.024355608228585117,4.167489808489487,1417.7259159663877,-892.7070945418416,-893.7075647523673,1.000470210525691,173.745,173.745,173.745,173.745,0.0,0.0,0.0,0.0,81.39493336191785,1560.4433216619962,1562.935242763771,16.0,12.0,4.0,153.06,193.905812,0.0,0.0,72.9637347048592,0.0,0.0,0.0,92.63302862825341,39.863713798977855,50.51499198901349,44.815747310597374,-49.48500801098651,0.0,0.0,0.5795208344448272,0.190936649613232,0.3885841848315952,-19.250472338213996,-9.052099847549556,-10.19837249066444,172.39163322744818,-0.1262988690510336,-0.12637869329115148,3.9061100161261297,173.005,-0.001262988690510336,174.19,0.0,0.0
11,2019-09-29 00:00:00.000,173.98,174.45,164.61,169.74,384.36143,2019-09-29 23:59:59.999,65085.6132,353.0,239.20226,40488.8566,600.1083758515996,1290.0861499999996,0.14040798412145197,523.9912123225731,-6221019.627281506,-9200953.70885947,-10.304666490300937,170.6822347160655,59.82472467470302,991.2446829012002,170.285,176.2488103032653,164.3211896967347,7.004504569709946,0.45430773513188455,0.0,0.0,169.59388888888887,186.88722222222222,152.30055555555558,20.39381660109607,0.5042244924184014,0.0,0.0,151.9,195.59,173.745,25.656986816219867,0.40833142595559635,0.0,0.0,0.9280206306886498,0.442601379461694,0.48541925122695584,170.285,170.285,169.48474571295446,168.5567250822658,0.0486403064161497,0.054274241330798535,-0.005633934914648836,0.03429834626579979,4.83459917298626,1417.8349159663876,-892.7757291574675,-893.5522588198838,0.7765296624163511,173.745,173.745,173.745,173.745,0.0,0.0,0.0,0.0,0.19648120032194585,1560.4433216619962,1562.935242763771,16.0,12.0,4.0,153.06,193.08889575999999,0.0,0.0,54.02688711547823,0.0,0.0,0.0,87.95334182611225,41.02737085582113,40.833142595559636,47.45555809872587,-59.16685740444037,-0.8993333333333453,0.0,0.550568735976402,0.262863066885866,0.28770566909053596,-23.553268411369917,-11.95233356031363,-11.600934851056287,171.02136154591463,-2.4314536989135993,-2.461501601492788,1.3796810607417997,170.695,-0.024314536989135993,173.97,0.0,0.0
12,2019-09-30 00:00:00.000,169.52,181.41,163.37,180.72,1361.95121,2019-09-30 23:59:59.999,230899.6348,768.0,878.54688,148748.2458,1857.8748480578083,2652.0373599999994,0.32964514022368774,2585.4530799622034,3788270.8000971614,-7036082.9573666975,78.75519735404332,171.76591010493004,74.68052894896834,991.2446829012002,171.7757142857143,180.9310147466829,162.62041382474567,10.659598184805823,0.9884758153169022,0.0,0.0,170.39000000000001,187.79,152.99,20.423733787194074,0.7968390804597703,0.0,0.0,151.9,195.59,173.745,25.43432881747794,0.6596475165941862,0.0,0.0,1.7555379629945378,0.7051886961682627,1.050349266826275,171.7757142857143,171.7757142857143,171.21324637249992,169.4577084095054,0.05915487705519799,0.0609444474595247,-0.0017895704043267152,0.05481616403492932,5.527236509968759,1416.3442016806735,-891.8370630840008,-893.3072308576149,1.4701677736140937,173.745,173.745,173.745,173.745,0.0,0.0,0.0,0.0,132.68518518518442,1560.4433216619962,1562.935242763771,28.000000000000004,12.0,16.000000000000004,153.06,192.2883178448,0.0,0.0,73.35689730889324,0.0,0.0,0.0,84.9421406215222,49.19540229885059,65.96475165941861,52.437628747997245,-34.03524834058138,-0.7991428571428401,0.0,1.0359740961161636,0.4174852727319256,0.618488823384238,-20.42144973611194,-13.646156795473292,-6.775292940638646,174.86524133606486,6.468716861081658,6.268101761821665,7.937645583228803,173.755,0.06468716861081658,169.74,0.0,0.0
13,2019-10-01 00:00:00.000,181.6,185.69,174.0,176.42,526.38062,2019-10-01 23:59:59.999,94128.7096,917.0,172.42497,30681.208,1549.4311143537866,2125.6567399999994,0.2514344938041103,1892.754544824745,16556261.132866168,-3665748.0873334305,75.5762176163097,172.358495121214,77.90235979072362,967.6592903797573,172.35625,181.45452971377006,163.25797028622992,10.557528042957617,0.7233251849714838,0.0,0.0,171.42916666666667,188.11541666666665,154.74291666666667,19.467224072138624,0.6495492795964741,0.0,0.0,151.9,195.59,173.745,25.348660115313486,0.561226825360494,0.0,0.0,2.0408516796103413,0.9723212928566786,1.0685303867536629,172.35625,172.35625,172.0142853921153,169.97343371250497,0.07332800760279506,0.06533335440570749,0.007994653197087573,0.0763931280613975,6.208082212233232,1415.7636659663876,-891.4715140417343,-893.0777662556297,1.6062522138954591,173.745,173.745,173.745,173.745,0.0,0.0,0.0,0.0,156.1398801538324,1560.4433216619962,1562.935242763771,28.000000000000004,12.0,16.000000000000004,153.06,191.503751487904,0.0,0.0,62.30791691889951,0.0,0.0,0.0,79.862080800311,59.6834462427424,56.1226825360494,54.30685893034255,-43.8773174639506,1.5173750000000155,0.0,1.200688622353927,0.5741259426563259,0.6265626796976012,-23.418852001706224,-15.60069583671988,-7.818156164986345,175.46781329419903,-2.3793714032757873,-2.408135632912689,5.369408110852292,179.42749999999998,-0.023793714032757873,180.72,0.0,0.0
14,2019-10-02 00:00:00.000,176.17,181.48,174.38,180.69,380.52576,2019-10-02 23:59:59.999,67640.6112,624.0,211.32765,37720.4166,1845.2764939594213,2506.1824999999994,0.2820277111336839,1854.4817520212105,-3573082.6738247713,-3654164.9106448484,-3.3144547445751016,172.73603234952088,79.76524666386004,991.0801336510506,173.28222222222223,183.3330255191523,163.23141892529216,11.600501387892665,0.8685167025425922,0.0,0.0,172.2537037037037,187.8748148148148,156.6325925925926,18.1373297354247,0.7700286886217607,0.0,0.0,151.9,195.59,173.745,25.21320389345576,0.6589608606088349,0.0,0.0,2.5817572789006533,1.2942084900654736,1.2875487888351798,173.28222222222223,173.28222222222223,173.34901071640527,170.76725343750462,0.07786735972622852,0.07240790419843048,0.005459455527798043,0.10254799039959232,6.855333911151994,1414.8376937441653,-890.8884521375843,-892.8345091314026,1.9460569938182743,173.745,173.745,173.745,173.745,0.0,0.0,0.0,0.0,121.14272758190668,1560.4433216619962,1562.935242763771,28.000000000000004,12.0,16.000000000000004,153.06,190.73487645814592,0.0,0.0,67.53688034223372,0.0,0.0,0.0,76.41052065586896,62.6288306325612,65.89608606088348,62.661173418783825,-34.10391393911652,2.5915555555555443,0.0,1.5118573537551767,0.7616722248760961,0.7501851288790806,-27.01001117491513,-17.88255890435893,-9.127452270556201,177.29725803668396,2.4203605033442877,2.391533989311867,7.919727647375008,178.18,0.024203605033442877,176.42,0.0,0.0
15,2019-10-03 00:00:00.000,180.78,181.08,170.03,175.0,1321.00731,2019-10-03 23:59:59.999,233646.3915,1058.0,822.87579,146684.1509,1712.5780220951665,1185.1751899999995,0.21777724171420448,515.7655597467526,-1986646.8414924874,-3468885.1251834747,-32.388950645833226,173.17849618963078,61.97937058235838,991.0801336510506,173.454,183.04457120300975,163.86342879699026,11.058345386107838,0.5805999959374069,0.0,0.0,172.56533333333334,187.72933333333333,157.40133333333333,17.57479292866856,0.5802778510507344,0.0,0.0,151.9,195.59,173.745,25.188234344552445,0.5287251087205309,15.163999999999996,0.0,2.5222188478158785,1.5398105616155546,0.9824082862003238,173.454,173.454,173.60300906772756,171.08079021991168,0.08164904567584153,0.079304744078867,0.0023443015969745185,0.12378068215976647,7.51004574399858,1414.6659159663877,-890.7802879013382,-892.4130464152663,1.6327585139281382,169.375,173.745,171.56,173.745,0.0,0.0,0.0,0.0,52.247888723298495,1560.4433216619962,1562.935242763771,28.000000000000004,12.0,16.000000000000004,153.06,189.981378928983,0.0,0.0,56.32376656566713,0.0,0.0,0.0,70.45440999507585,60.06998251176513,52.87251087205309,58.29709315632866,-47.12748912794691,2.929000000000002,0.0,1.4742852453356996,0.9041948289680168,0.5700904163676828,-22.630477137604533,-18.83214255100805,-3.798334586596482,176.3418554720075,-3.149039791908792,-3.1996881800225196,4.521292480439576,176.7225,-0.03149039791908792,180.69,0.0,0.0
